,Country,IdYear,NACE,IA_Adoption,GDPCap,Educ_Rate,Unemp_Rate,ISCO_08,Share_Occupation,Share_Sector
135,Austria,24,E,0.08442649999999995,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.0033479618151382165
136,Austria,24,E,0.08442649999999995,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.0,0.0033479618151382165
137,Austria,24,E,0.08442649999999995,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.35810810810810806,0.0033479618151382165
138,Austria,24,E,0.08442649999999995,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.35810810810810806,0.0033479618151382165
139,Austria,24,E,0.08442649999999995,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.0033479618151382165
140,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.04118329466357308,0.07799846174727412
141,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.04495359628770301,0.07799846174727412
142,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.19721577726218098,0.07799846174727412
143,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.0771461716937355,0.07799846174727412
144,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.013921113689095127,0.07799846174727412
145,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.07799846174727412
146,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.4930394431554524,0.07799846174727412
147,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.05887470997679815,0.07799846174727412
148,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.07366589327146171,0.07799846174727412
149,Austria,24,F,0.01836875,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.07799846174727412
150,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.05724336424688199,0.14147400805320542
151,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.060121522225775506,0.14147400805320542
152,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.13559322033898305,0.14147400805320542
153,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.10457307323313081,0.14147400805320542
154,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.4194115765909818,0.14147400805320542
155,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.004956827630316598,0.14147400805320542
156,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.11608570514870482,0.14147400805320542
157,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.03997441637352095,0.14147400805320542
158,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.062040294211704504,0.14147400805320542
159,Austria,24,G,0.050771000000000004,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.14147400805320542
160,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.05025833724753405,0.04816088313803556
161,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.0624706434945984,0.04816088313803556
162,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.12259276655706905,0.04816088313803556
163,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.22592766557069047,0.04816088313803556
164,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.059182714889619535,0.04816088313803556
165,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.04816088313803556
166,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.04650070455612964,0.04816088313803556
167,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.36496007515265383,0.04816088313803556
168,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.06810709253170502,0.04816088313803556
169,Austria,24,H,0.043708,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.04816088313803556
170,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.10504549214226633,0.0546984572230014
171,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.016956162117452437,0.0546984572230014
172,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.052522746071133164,0.0546984572230014
173,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.06782464846980975,0.0546984572230014
174,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.5496277915632755,0.0546984572230014
175,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.0546984572230014
176,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.023159636062861866,0.0546984572230014
177,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.01488833746898263,0.0546984572230014
178,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.16997518610421836,0.0546984572230014
179,Austria,24,I,0.07406033333333333,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.0546984572230014
180,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.11992263056092844,0.035085734968103875
181,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.5983236621534493,0.035085734968103875
182,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.19148936170212766,0.035085734968103875
183,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.05029013539651837,0.035085734968103875
184,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.019987105093488073,0.035085734968103875
185,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.035085734968103875
186,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.0,0.035085734968103875
187,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.0,0.035085734968103875
188,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.019987105093488073,0.035085734968103875
189,Austria,24,J,0.2118354285714286,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.035085734968103875
190,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.0,0.008912817264624711
191,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.08883248730964467,0.008912817264624711
192,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.5532994923857868,0.008912817264624711
193,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.19796954314720813,0.008912817264624711
194,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.1598984771573604,0.008912817264624711
195,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.008912817264624711
196,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.0,0.008912817264624711
197,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.0,0.008912817264624711
198,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.0,0.008912817264624711
199,Austria,24,L,0.08179966666666666,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.008912817264624711
200,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.04747371990505255,0.06671040130299055
201,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.4794845710410308,0.06671040130299055
202,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.2895896914208206,0.06671040130299055
203,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.0942692438114615,0.06671040130299055
204,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.036961681926076635,0.06671040130299055
205,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.0,0.06671040130299055
206,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.03967446592065106,0.06671040130299055
207,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.0,0.06671040130299055
208,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.012546625974906748,0.06671040130299055
209,Austria,24,M,0.11976525,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.06671040130299055
210,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC1,0.041469194312796206,0.038184861783468305
211,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC2,0.04798578199052132,0.038184861783468305
212,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC3,0.10367298578199051,0.038184861783468305
213,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC4,0.13921800947867297,0.038184861783468305
214,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC5,0.18542654028436018,0.038184861783468305
215,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC6,0.05509478672985782,0.038184861783468305
216,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC7,0.06220379146919431,0.038184861783468305
217,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC8,0.022511848341232224,0.038184861783468305
218,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC9,0.34241706161137436,0.038184861783468305
219,Austria,24,N,0.059249666666666666,44740.0,0.39439375668357946,0.052000000000000005,OC0,0.0,0.038184861783468305
220,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC1,0.0886339937434828,0.1151145343603081
221,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC2,0.1256517205422315,0.1151145343603081
222,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC3,0.17066388599235316,0.1151145343603081
223,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC4,0.09767118526242614,0.1151145343603081
224,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC5,0.03632255822036844,0.1151145343603081
225,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC6,0.0,0.1151145343603081
226,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC7,0.21706638859923533,0.1151145343603081
227,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC8,0.21949947862356622,0.1151145343603081
228,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC9,0.04449078901633646,0.1151145343603081
229,Belgium,23,C,0.03309713207547169,44120.0,0.5035828909388184,0.055,OC0,0.0,0.1151145343603081
230,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC1,0.1038961038961039,0.00616184855456637
231,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC2,0.21428571428571427,0.00616184855456637
232,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC3,0.2694805194805195,0.00616184855456637
233,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC4,0.2077922077922078,0.00616184855456637
234,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC5,0.0,0.00616184855456637
235,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC6,0.0,0.00616184855456637
236,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC7,0.20454545454545453,0.00616184855456637
237,Belgium,23,D,0.0,44120.0,0.5035828909388184,0.055,OC8,0.0,0.00616184855456637
